open_time,open,high,low,close,volume,n_trades
2020-10-12 04:30:00+00:00,28.915,29.04,28.895,28.982,20779.97,2015
2020-10-12 04:45:00+00:00,28.982,29.104,28.878,28.919,57608.0,2518
2020-10-12 05:00:00+00:00,28.919,29.02,28.901,29.002,15141.57,1797
2020-10-12 05:15:00+00:00,29.003,29.081,28.997,29.065,31580.68,2313
2020-10-12 05:30:00+00:00,29.052,29.18,29.051,29.114,21611.17,2504
2020-10-12 05:45:00+00:00,29.114,29.379,29.107,29.365,70805.12,5307
2020-10-12 06:00:00+00:00,29.363,29.498,29.279,29.35,72575.74,6181
2020-10-12 06:15:00+00:00,29.35,29.36,29.219,29.259,40577.24,4490
2020-10-12 06:30:00+00:00,29.251,29.296,29.177,29.288,39382.73,4290
2020-10-12 06:45:00+00:00,29.289,29.298,29.101,29.157,44446.43,2788
2020-10-12 07:00:00+00:00,29.163,29.272,29.052,29.251,32838.66,3277
2020-10-12 07:15:00+00:00,29.251,29.45,29.22,29.436,55207.85,4049
2020-10-12 07:30:00+00:00,29.435,29.811,29.43,29.68,145772.9,8143
2020-10-12 07:45:00+00:00,29.68,29.796,29.663,29.678,55453.91,4074
2020-10-12 08:00:00+00:00,29.671,30.32,29.666,29.895,328065.57,14536
2020-10-12 08:15:00+00:00,29.892,30.07,29.804,30.042,92168.57,5095
2020-10-12 08:30:00+00:00,30.049,30.126,29.903,30.062,63084.26,3783
2020-10-12 08:45:00+00:00,30.062,30.175,29.956,29.972,71687.78,3804
2020-10-12 09:00:00+00:00,29.97,30.414,29.91,30.323,132897.03,6160
2020-10-12 09:15:00+00:00,30.322,30.665,30.173,30.399,240484.38,11778
2020-10-12 09:30:00+00:00,30.401,30.498,30.18,30.249,110229.42,5303
2020-10-12 09:45:00+00:00,30.25,30.336,30.15,30.24,80277.01,4049
2020-10-12 10:00:00+00:00,30.24,30.247,30.01,30.154,79832.79,3763
2020-10-12 10:15:00+00:00,30.154,30.21,30.01,30.038,46407.36,2777
2020-10-12 10:30:00+00:00,30.038,30.096,29.317,29.672,211151.28,9929
2020-10-12 10:45:00+00:00,29.649,29.951,29.487,29.881,133360.22,7503
2020-10-12 11:00:00+00:00,29.881,29.952,29.551,29.775,77987.02,5386
2020-10-12 11:15:00+00:00,29.774,30.024,29.64,29.9,76993.81,4351
2020-10-12 11:30:00+00:00,29.9,30.063,29.856,30.023,58929.14,3502
2020-10-12 11:45:00+00:00,30.025,30.042,29.844,29.877,48878.44,3227
2020-10-12 12:00:00+00:00,29.877,30.152,29.848,30.124,72572.03,3955
2020-10-12 12:15:00+00:00,30.127,30.23,30.035,30.174,86277.48,4171
2020-10-12 12:30:00+00:00,30.161,30.23,30.11,30.135,51734.68,2555
2020-10-12 12:45:00+00:00,30.136,30.328,30.102,30.319,67215.02,3262
2020-10-12 13:00:00+00:00,30.32,30.6,30.267,30.574,157967.94,9673
2020-10-12 13:15:00+00:00,30.575,30.6,30.384,30.574,62085.45,5650
2020-10-12 13:30:00+00:00,30.573,30.96,30.4,30.742,268248.66,13832
2020-10-12 13:45:00+00:00,30.742,31.0,30.606,30.8,184047.92,9201
2020-10-12 14:00:00+00:00,30.795,30.81,30.379,30.62,94452.4,5814
2020-10-12 14:15:00+00:00,30.619,30.681,30.511,30.562,43466.46,3388
2020-10-12 14:30:00+00:00,30.562,30.65,30.509,30.578,33263.01,3010
2020-10-12 14:45:00+00:00,30.581,30.614,30.403,30.45,33890.37,3126
2020-10-12 15:00:00+00:00,30.458,30.656,30.437,30.615,49987.34,3255
2020-10-12 15:15:00+00:00,30.619,30.784,30.48,30.731,53172.34,3070
2020-10-12 15:30:00+00:00,30.739,30.745,30.57,30.67,63056.8,3623
2020-10-12 15:45:00+00:00,30.677,30.69,30.515,30.658,50924.89,2854
2020-10-12 16:00:00+00:00,30.664,30.722,30.555,30.716,38134.38,2839
2020-10-12 16:15:00+00:00,30.722,30.782,30.64,30.7,67926.1,3603
2020-10-12 16:30:00+00:00,30.7,30.75,30.582,30.74,58027.42,2680
2020-10-12 16:45:00+00:00,30.74,30.775,30.68,30.71,24767.88,2256
2020-10-12 17:00:00+00:00,30.71,30.767,30.666,30.695,22807.17,2556
2020-10-12 17:15:00+00:00,30.694,30.701,30.51,30.64,40784.76,3132
2020-10-12 17:30:00+00:00,30.638,30.863,30.634,30.836,39804.46,4390
2020-10-12 17:45:00+00:00,30.836,31.1,30.816,30.934,88194.24,7225
2020-10-12 18:00:00+00:00,30.928,31.07,30.814,30.867,69661.99,4554
2020-10-12 18:15:00+00:00,30.865,30.872,30.48,30.754,60461.41,4344
2020-10-12 18:30:00+00:00,30.754,30.78,30.656,30.735,40591.93,2847
2020-10-12 18:45:00+00:00,30.737,30.782,30.693,30.753,18855.75,2255
2020-10-12 19:00:00+00:00,30.761,30.861,30.749,30.821,27135.73,2530
2020-10-12 19:15:00+00:00,30.821,30.873,30.718,30.753,23606.37,2597
2020-10-12 19:30:00+00:00,30.753,30.809,30.726,30.754,12957.3,1770
2020-10-12 19:45:00+00:00,30.753,30.785,30.621,30.698,21633.0,2326
2020-10-12 20:00:00+00:00,30.695,30.864,30.67,30.854,25333.09,2334
2020-10-12 20:15:00+00:00,30.853,30.932,30.779,30.826,36468.82,2537
2020-10-12 20:30:00+00:00,30.822,30.888,30.774,30.865,24787.0,2373
2020-10-12 20:45:00+00:00,30.865,30.865,30.655,30.66,30870.9,2553
2020-10-12 21:00:00+00:00,30.655,30.732,30.631,30.669,12840.05,1807
2020-10-12 21:15:00+00:00,30.67,30.805,30.67,30.778,11932.32,1828
2020-10-12 21:30:00+00:00,30.777,30.866,30.748,30.799,22277.46,2091
2020-10-12 21:45:00+00:00,30.799,30.855,30.76,30.846,17019.82,1722
2020-10-12 22:00:00+00:00,30.847,30.856,30.779,30.825,17308.99,1890
2020-10-12 22:15:00+00:00,30.816,30.848,30.624,30.628,38836.78,2816
2020-10-12 22:30:00+00:00,30.629,30.634,30.337,30.381,61794.69,4206
2020-10-12 22:45:00+00:00,30.381,30.6,30.381,30.529,36382.75,3041
2020-10-12 23:00:00+00:00,30.521,30.636,30.232,30.407,73670.66,6904
2020-10-12 23:15:00+00:00,30.42,30.599,30.4,30.599,30802.91,3432
2020-10-12 23:30:00+00:00,30.599,30.622,30.517,30.574,39786.71,2815
2020-10-12 23:45:00+00:00,30.576,30.715,30.553,30.638,40968.83,2421
2020-10-13 00:00:00+00:00,30.64,30.64,30.337,30.448,68847.91,3444
2020-10-13 00:15:00+00:00,30.435,30.648,30.41,30.599,31223.86,2501
2020-10-13 00:30:00+00:00,30.599,30.911,30.581,30.646,86100.09,4334
2020-10-13 00:45:00+00:00,30.645,30.9,30.61,30.878,71912.5,3539
2020-10-13 01:00:00+00:00,30.881,30.975,30.689,30.747,51537.07,3376
2020-10-13 01:15:00+00:00,30.749,30.795,30.648,30.795,32984.51,2187
2020-10-13 01:30:00+00:00,30.795,30.8,30.664,30.75,25212.12,1858
2020-10-13 01:45:00+00:00,30.747,30.775,30.657,30.7,22481.34,1811
2020-10-13 02:00:00+00:00,30.7,30.7,30.41,30.566,49312.95,3125
2020-10-13 02:15:00+00:00,30.551,30.784,30.507,30.784,63670.18,4118
2020-10-13 02:30:00+00:00,30.784,31.3,30.759,31.265,142265.95,7723
2020-10-13 02:45:00+00:00,31.265,31.33,31.121,31.197,65085.69,3492
2020-10-13 03:00:00+00:00,31.197,31.267,31.014,31.234,92522.7,4870
2020-10-13 03:15:00+00:00,31.23,31.45,31.166,31.427,91431.27,5794
2020-10-13 03:30:00+00:00,31.415,31.6,31.335,31.424,126480.35,6382
2020-10-13 03:45:00+00:00,31.423,31.426,31.18,31.262,77000.31,4594
2020-10-13 04:00:00+00:00,31.262,31.341,31.116,31.286,51561.51,3276
2020-10-13 04:15:00+00:00,31.284,31.289,31.15,31.223,29359.79,2328
2020-10-13 04:30:00+00:00,31.223,31.277,31.146,31.207,22642.01,1844
2020-10-13 04:45:00+00:00,31.206,31.264,31.181,31.216,24735.21,1612
2020-10-13 05:00:00+00:00,31.217,31.226,31.133,31.2,33262.98,2404
2020-10-13 05:15:00+00:00,31.187,31.333,31.151,31.332,20630.26,1777
2020-10-13 05:30:00+00:00,31.33,31.5,31.284,31.499,56169.64,4081
2020-10-13 05:45:00+00:00,31.5,31.701,31.47,31.564,102400.63,6402
2020-10-13 06:00:00+00:00,31.564,31.564,31.352,31.359,63914.27,4636
2020-10-13 06:15:00+00:00,31.359,31.359,31.188,31.335,55205.17,3515
2020-10-13 06:30:00+00:00,31.335,31.335,31.02,31.094,65972.73,3195
2020-10-13 06:45:00+00:00,31.094,31.2,31.08,31.177,30756.6,2074
2020-10-13 07:00:00+00:00,31.176,31.193,30.97,31.039,55289.24,2939
2020-10-13 07:15:00+00:00,31.038,31.145,30.766,31.061,104333.78,4926
2020-10-13 07:30:00+00:00,31.056,31.093,31.01,31.021,22451.0,1791
2020-10-13 07:45:00+00:00,31.021,31.07,30.971,30.987,26181.32,1873
2020-10-13 08:00:00+00:00,30.996,31.1,30.908,31.094,38318.41,2363
2020-10-13 08:15:00+00:00,31.092,31.16,30.993,31.15,28054.1,1879
2020-10-13 08:30:00+00:00,31.15,31.2,31.046,31.12,39505.81,2414
2020-10-13 08:45:00+00:00,31.122,31.137,31.0,31.053,23969.48,1860
2020-10-13 09:00:00+00:00,31.053,31.202,31.03,31.115,30035.31,2604
2020-10-13 09:15:00+00:00,31.115,31.126,31.069,31.121,10444.05,1750
2020-10-13 09:30:00+00:00,31.121,31.229,31.12,31.21,26536.91,2458
2020-10-13 09:45:00+00:00,31.21,31.229,30.989,31.005,40715.87,3516
2020-10-13 10:00:00+00:00,31.005,31.006,30.41,30.633,170405.93,7974
2020-10-13 10:15:00+00:00,30.634,30.974,30.579,30.94,95136.72,4936
2020-10-13 10:30:00+00:00,30.947,31.084,30.911,30.959,57898.83,3787
2020-10-13 10:45:00+00:00,30.959,31.0,30.823,30.838,28798.97,2378
2020-10-13 11:00:00+00:00,30.838,30.931,30.808,30.9,35643.49,2783
2020-10-13 11:15:00+00:00,30.9,30.979,30.89,30.898,18456.74,2616
2020-10-13 11:30:00+00:00,30.898,31.043,30.852,30.991,18172.46,2128
2020-10-13 11:45:00+00:00,30.991,31.043,30.892,30.926,44595.12,2684
2020-10-13 12:00:00+00:00,30.926,30.939,30.78,30.83,30072.5,3318
2020-10-13 12:15:00+00:00,30.826,30.91,30.761,30.786,17724.54,2088
2020-10-13 12:30:00+00:00,30.782,30.89,30.77,30.848,17604.98,2026
2020-10-13 12:45:00+00:00,30.848,30.848,30.64,30.715,31314.94,2971
2020-10-13 13:00:00+00:00,30.703,30.716,30.562,30.563,53659.75,3623
2020-10-13 13:15:00+00:00,30.563,30.772,30.552,30.67,68663.05,4077
2020-10-13 13:30:00+00:00,30.67,30.674,30.435,30.435,88589.27,4765
2020-10-13 13:45:00+00:00,30.435,30.516,30.215,30.357,129679.67,6145
2020-10-13 14:00:00+00:00,30.357,30.573,30.25,30.251,66549.9,4024
2020-10-13 14:15:00+00:00,30.25,30.635,30.2,30.597,96210.05,4542
2020-10-13 14:30:00+00:00,30.597,30.72,30.57,30.642,66605.1,2933
2020-10-13 14:45:00+00:00,30.638,30.766,30.589,30.735,44047.72,2540
2020-10-13 15:00:00+00:00,30.734,30.764,30.627,30.722,33315.08,2338
2020-10-13 15:15:00+00:00,30.723,30.87,30.67,30.733,56028.84,3006
2020-10-13 15:30:00+00:00,30.723,30.871,30.701,30.786,57263.5,3372
2020-10-13 15:45:00+00:00,30.78,30.798,30.7,30.756,24906.72,1887
2020-10-13 16:00:00+00:00,30.756,30.756,30.644,30.671,45749.44,2514
2020-10-13 16:15:00+00:00,30.671,30.82,30.671,30.79,31207.44,2241
2020-10-13 16:30:00+00:00,30.789,30.832,30.688,30.725,19731.56,2550
2020-10-13 16:45:00+00:00,30.719,30.88,30.685,30.862,32022.28,2345
2020-10-13 17:00:00+00:00,30.853,30.874,30.686,30.729,17918.84,2411
2020-10-13 17:15:00+00:00,30.729,30.789,30.72,30.72,7835.35,2588
2020-10-13 17:30:00+00:00,30.72,30.757,30.41,30.521,54947.8,3881
2020-10-13 17:45:00+00:00,30.52,30.641,30.4,30.413,45722.77,3140
2020-10-13 18:00:00+00:00,30.417,30.614,30.31,30.519,54870.14,2840
2020-10-13 18:15:00+00:00,30.519,30.6,29.957,30.594,302819.62,11573
2020-10-13 18:30:00+00:00,30.588,30.597,30.428,30.481,34429.67,2586
2020-10-13 18:45:00+00:00,30.477,30.59,30.451,30.53,23509.3,2194
2020-10-13 19:00:00+00:00,30.525,30.72,30.52,30.707,38764.1,2732
2020-10-13 19:15:00+00:00,30.706,30.895,30.684,30.828,42723.71,3607
2020-10-13 19:30:00+00:00,30.82,30.842,30.69,30.756,20532.1,2760
2020-10-13 19:45:00+00:00,30.755,30.845,30.701,30.786,22948.57,2137
2020-10-13 20:00:00+00:00,30.787,30.794,30.698,30.788,13834.56,1711
2020-10-13 20:15:00+00:00,30.788,30.8,30.708,30.708,8557.05,1889
2020-10-13 20:30:00+00:00,30.708,30.711,30.6,30.671,11749.19,2586
2020-10-13 20:45:00+00:00,30.671,30.72,30.661,30.687,4971.0,3016
2020-10-13 21:00:00+00:00,30.687,30.791,30.632,30.719,11695.07,2196
2020-10-13 21:15:00+00:00,30.719,30.789,30.694,30.756,15315.42,2226
2020-10-13 21:30:00+00:00,30.757,30.758,30.605,30.644,16330.8,2523
2020-10-13 21:45:00+00:00,30.657,30.719,30.645,30.68,5744.05,3228
2020-10-13 22:00:00+00:00,30.68,30.692,30.605,30.628,7597.25,2770
2020-10-13 22:15:00+00:00,30.627,30.628,30.6,30.621,17090.6,3134
2020-10-13 22:30:00+00:00,30.62,30.628,30.6,30.604,11626.01,3211
2020-10-13 22:45:00+00:00,30.614,30.614,30.511,30.545,12470.84,3444
2020-10-13 23:00:00+00:00,30.545,30.656,30.512,30.579,27362.32,3667
2020-10-13 23:15:00+00:00,30.579,30.711,30.569,30.637,16656.72,3031
2020-10-13 23:30:00+00:00,30.64,30.677,30.584,30.639,16834.9,3232
2020-10-13 23:45:00+00:00,30.64,30.666,30.567,30.622,35386.71,3593
2020-10-14 00:00:00+00:00,30.623,30.643,30.446,30.638,33595.55,3876
2020-10-14 00:15:00+00:00,30.638,30.864,30.62,30.792,46357.45,3378
2020-10-14 00:30:00+00:00,30.795,30.919,30.754,30.882,52495.58,2855
2020-10-14 00:45:00+00:00,30.884,31.0,30.845,30.965,49319.4,3414
2020-10-14 01:00:00+00:00,30.965,30.984,30.811,30.86,17223.8,1971
2020-10-14 01:15:00+00:00,30.869,30.869,30.705,30.731,16328.65,1624
2020-10-14 01:30:00+00:00,30.731,30.78,30.706,30.777,13371.28,1319
2020-10-14 01:45:00+00:00,30.767,30.829,30.746,30.792,13862.19,1341
2020-10-14 02:00:00+00:00,30.789,30.798,30.631,30.687,22756.68,1837
2020-10-14 02:15:00+00:00,30.692,30.775,30.666,30.716,7623.02,2158
2020-10-14 02:30:00+00:00,30.716,30.753,30.65,30.674,16079.91,1601
2020-10-14 02:45:00+00:00,30.667,30.73,30.63,30.667,6986.73,1312
2020-10-14 03:00:00+00:00,30.667,30.8,30.667,30.772,10054.88,1424
2020-10-14 03:15:00+00:00,30.78,30.812,30.656,30.672,16538.68,1700
2020-10-14 03:30:00+00:00,30.673,30.835,30.673,30.825,18639.01,1454
2020-10-14 03:45:00+00:00,30.823,30.917,30.714,30.744,35742.88,2430
2020-10-14 04:00:00+00:00,30.742,30.772,30.629,30.68,25713.1,2135
2020-10-14 04:15:00+00:00,30.68,30.75,30.65,30.749,15053.65,1442
2020-10-14 04:30:00+00:00,30.749,30.793,30.722,30.726,14294.16,1730
2020-10-14 04:45:00+00:00,30.727,30.754,30.667,30.732,8096.23,1838
2020-10-14 05:00:00+00:00,30.732,30.75,30.601,30.678,18662.14,1861
2020-10-14 05:15:00+00:00,30.679,30.74,30.658,30.665,12166.14,1457
2020-10-14 05:30:00+00:00,30.665,30.703,30.571,30.641,14556.66,1839
2020-10-14 05:45:00+00:00,30.64,30.839,30.632,30.792,21286.11,2182
2020-10-14 06:00:00+00:00,30.793,30.936,30.773,30.777,38846.7,2354
2020-10-14 06:15:00+00:00,30.776,30.871,30.711,30.786,30346.92,1991
2020-10-14 06:30:00+00:00,30.787,30.857,30.752,30.841,10935.93,1589
2020-10-14 06:45:00+00:00,30.841,30.915,30.841,30.904,25406.23,1716
2020-10-14 07:00:00+00:00,30.905,30.95,30.789,30.86,32418.97,2058
2020-10-14 07:15:00+00:00,30.861,30.898,30.79,30.814,19242.49,1510
2020-10-14 07:30:00+00:00,30.815,30.906,30.812,30.867,13883.36,1332
2020-10-14 07:45:00+00:00,30.867,31.079,30.867,31.045,41549.16,3418
2020-10-14 08:00:00+00:00,31.045,31.335,31.027,31.107,131760.6,7189
2020-10-14 08:15:00+00:00,31.107,31.171,31.013,31.08,54381.65,2670
2020-10-14 08:30:00+00:00,31.079,31.138,31.049,31.061,20272.44,1686
2020-10-14 08:45:00+00:00,31.061,31.099,31.005,31.019,22763.79,1779
2020-10-14 09:00:00+00:00,31.019,31.1,30.891,30.941,43759.98,2532
2020-10-14 09:15:00+00:00,30.935,30.962,30.878,30.895,17276.35,1384
2020-10-14 09:30:00+00:00,30.894,30.931,30.86,30.892,19008.45,1392
2020-10-14 09:45:00+00:00,30.892,30.92,30.762,30.83,43142.84,2164
2020-10-14 10:00:00+00:00,30.83,30.939,30.712,30.73,35741.33,2259
2020-10-14 10:15:00+00:00,30.736,30.836,30.681,30.745,39408.3,2337
2020-10-14 10:30:00+00:00,30.744,30.757,30.595,30.631,53495.17,2797
2020-10-14 10:45:00+00:00,30.632,30.724,30.6,30.694,19442.18,1811
2020-10-14 11:00:00+00:00,30.694,30.768,30.665,30.735,21895.51,1645
2020-10-14 11:15:00+00:00,30.736,30.812,30.721,30.742,31680.95,1755
2020-10-14 11:30:00+00:00,30.742,30.768,30.5,30.55,41401.68,2678
2020-10-14 11:45:00+00:00,30.55,30.57,30.417,30.44,45207.23,2750
2020-10-14 12:00:00+00:00,30.439,30.644,30.36,30.564,55457.05,2865
2020-10-14 12:15:00+00:00,30.563,30.69,30.506,30.647,22121.59,1775
2020-10-14 12:30:00+00:00,30.646,30.679,30.601,30.648,19710.3,1571
2020-10-14 12:45:00+00:00,30.644,30.65,30.568,30.64,18147.68,1809
2020-10-14 13:00:00+00:00,30.639,30.776,30.616,30.736,36729.58,2463
2020-10-14 13:15:00+00:00,30.732,30.83,30.698,30.793,29798.78,2761
2020-10-14 13:30:00+00:00,30.792,31.031,30.781,31.001,76077.5,4503
2020-10-14 13:45:00+00:00,31.001,31.095,30.907,30.92,69098.01,3564
2020-10-14 14:00:00+00:00,30.933,30.944,30.826,30.892,36858.42,3918
2020-10-14 14:15:00+00:00,30.873,30.892,30.607,30.633,64356.55,4755
2020-10-14 14:30:00+00:00,30.633,30.748,30.579,30.72,47978.57,3735
2020-10-14 14:45:00+00:00,30.72,30.767,30.601,30.692,31891.13,3167
2020-10-14 15:00:00+00:00,30.695,30.76,30.65,30.692,27163.32,1962
2020-10-14 15:15:00+00:00,30.692,30.699,30.595,30.674,23606.36,1960
2020-10-14 15:30:00+00:00,30.676,30.7,30.647,30.68,13923.35,1999
2020-10-14 15:45:00+00:00,30.68,30.68,30.416,30.46,66224.58,5218
2020-10-14 16:00:00+00:00,30.457,30.732,30.379,30.6,96649.14,5106
2020-10-14 16:15:00+00:00,30.6,30.673,30.545,30.615,31058.95,2711
2020-10-14 16:30:00+00:00,30.625,30.645,30.521,30.584,17771.98,2059
2020-10-14 16:45:00+00:00,30.575,30.585,30.438,30.516,41107.05,2446
2020-10-14 17:00:00+00:00,30.505,30.518,30.371,30.498,54654.98,2901
2020-10-14 17:15:00+00:00,30.495,30.67,30.463,30.57,42140.1,2614
2020-10-14 17:30:00+00:00,30.569,30.588,30.471,30.554,11932.6,2114
2020-10-14 17:45:00+00:00,30.554,30.58,30.511,30.537,15205.68,1991
2020-10-14 18:00:00+00:00,30.537,30.563,30.455,30.562,23577.79,3032
2020-10-14 18:15:00+00:00,30.562,30.563,30.48,30.49,11608.01,3337
2020-10-14 18:30:00+00:00,30.489,30.489,30.305,30.4,38124.86,5257
2020-10-14 18:45:00+00:00,30.399,30.553,30.358,30.491,38216.34,3600
2020-10-14 19:00:00+00:00,30.491,30.591,30.451,30.569,15021.68,2710
2020-10-14 19:15:00+00:00,30.569,30.58,30.463,30.485,12892.27,1516
2020-10-14 19:30:00+00:00,30.482,30.573,30.473,30.507,9334.58,1371
2020-10-14 19:45:00+00:00,30.511,30.516,30.43,30.47,8129.01,2868
2020-10-14 20:00:00+00:00,30.469,30.561,30.426,30.55,14690.99,2793
2020-10-14 20:15:00+00:00,30.55,30.666,30.51,30.622,18379.17,2670
2020-10-14 20:30:00+00:00,30.622,30.622,30.494,30.535,11408.3,1714
2020-10-14 20:45:00+00:00,30.535,30.65,30.535,30.648,9193.14,1687
2020-10-14 21:00:00+00:00,30.647,30.719,30.603,30.708,20392.82,1758
2020-10-14 21:15:00+00:00,30.708,30.73,30.696,30.724,6701.27,1728
2020-10-14 21:30:00+00:00,30.724,30.729,30.68,30.689,5846.37,2879
2020-10-14 21:45:00+00:00,30.689,30.696,30.61,30.669,10390.92,1413
2020-10-14 22:00:00+00:00,30.668,30.777,30.658,30.738,13937.48,1630
2020-10-14 22:15:00+00:00,30.733,30.791,30.68,30.699,23118.68,1725
2020-10-14 22:30:00+00:00,30.699,30.709,30.597,30.654,19608.66,1876
2020-10-14 22:45:00+00:00,30.655,30.675,30.588,30.655,16657.27,1373
2020-10-14 23:00:00+00:00,30.652,30.819,30.651,30.809,30925.08,1913
2020-10-14 23:15:00+00:00,30.811,30.818,30.738,30.785,11371.26,1305
2020-10-14 23:30:00+00:00,30.784,30.839,30.775,30.838,16668.82,1602
2020-10-14 23:45:00+00:00,30.837,30.888,30.8,30.8,13640.26,1672
2020-10-15 00:00:00+00:00,30.804,30.816,30.69,30.737,25129.58,1611
2020-10-15 00:15:00+00:00,30.735,30.763,30.71,30.711,9973.94,1245
2020-10-15 00:30:00+00:00,30.711,30.729,30.619,30.646,14664.15,1511
2020-10-15 00:45:00+00:00,30.646,30.8,30.62,30.795,23864.84,1696
2020-10-15 01:00:00+00:00,30.794,31.0,30.789,30.948,52479.43,3069
2020-10-15 01:15:00+00:00,30.948,30.998,30.727,30.734,34764.03,2286
2020-10-15 01:30:00+00:00,30.733,30.798,30.692,30.777,20978.12,1545
2020-10-15 01:45:00+00:00,30.775,30.813,30.71,30.776,21829.69,1513
2020-10-15 02:00:00+00:00,30.775,30.832,30.71,30.768,21669.71,1576
2020-10-15 02:15:00+00:00,30.766,30.776,30.7,30.709,13721.6,1409
2020-10-15 02:30:00+00:00,30.709,30.752,30.65,30.724,17082.09,1628
2020-10-15 02:45:00+00:00,30.732,30.774,30.58,30.601,22609.03,1825
2020-10-15 03:00:00+00:00,30.601,30.74,30.6,30.721,13762.44,1352
2020-10-15 03:15:00+00:00,30.718,30.82,30.717,30.785,16739.96,1479
2020-10-15 03:30:00+00:00,30.785,30.837,30.75,30.827,14840.57,1239
2020-10-15 03:45:00+00:00,30.832,30.843,30.756,30.792,11282.41,1281
2020-10-15 04:00:00+00:00,30.792,30.883,30.785,30.816,16500.49,1547
2020-10-15 04:15:00+00:00,30.815,30.823,30.74,30.82,10832.51,1302
2020-10-15 04:30:00+00:00,30.819,30.948,30.819,30.902,21771.57,3101
2020-10-15 04:45:00+00:00,30.902,30.95,30.899,30.917,11137.71,1294
2020-10-15 05:00:00+00:00,30.917,30.95,30.811,30.837,17883.31,1899
2020-10-15 05:15:00+00:00,30.84,30.848,30.799,30.827,14425.23,1863
2020-10-15 05:30:00+00:00,30.827,30.878,30.803,30.872,8050.11,1419
2020-10-15 05:45:00+00:00,30.872,30.93,30.841,30.871,10909.49,1353
2020-10-15 06:00:00+00:00,30.871,30.89,30.811,30.867,18843.67,1449
2020-10-15 06:15:00+00:00,30.867,30.925,30.836,30.917,16066.99,1468
2020-10-15 06:30:00+00:00,30.912,31.153,30.911,31.128,60408.68,3877
2020-10-15 06:45:00+00:00,31.129,31.166,30.85,30.931,56838.11,2536
2020-10-15 07:00:00+00:00,30.931,30.997,30.857,30.901,28174.64,1716
2020-10-15 07:15:00+00:00,30.893,30.904,30.758,30.86,35054.74,2077
2020-10-15 07:30:00+00:00,30.863,30.868,30.772,30.799,35570.6,1874
2020-10-15 07:45:00+00:00,30.797,30.898,30.785,30.845,19983.5,2010
2020-10-15 08:00:00+00:00,30.845,30.876,30.772,30.814,15941.47,1714
2020-10-15 08:15:00+00:00,30.812,30.821,30.687,30.69,40747.81,2855
2020-10-15 08:30:00+00:00,30.693,30.707,30.6,30.62,48948.72,4878
2020-10-15 08:45:00+00:00,30.62,30.753,30.602,30.627,37253.98,2937
2020-10-15 09:00:00+00:00,30.627,30.63,30.505,30.509,55026.19,4334
2020-10-15 09:15:00+00:00,30.509,30.51,30.332,30.456,83608.12,5304
2020-10-15 09:30:00+00:00,30.456,30.52,30.35,30.415,27380.99,2826
2020-10-15 09:45:00+00:00,30.414,30.597,30.351,30.579,43417.27,3092
2020-10-15 10:00:00+00:00,30.579,30.693,30.561,30.638,40693.55,3681
2020-10-15 10:15:00+00:00,30.644,30.659,30.569,30.637,25498.27,2355
2020-10-15 10:30:00+00:00,30.632,30.695,30.55,30.671,23952.47,1695
2020-10-15 10:45:00+00:00,30.668,30.834,30.668,30.819,36932.56,2503
2020-10-15 11:00:00+00:00,30.817,30.827,30.693,30.698,32255.34,1995
2020-10-15 11:15:00+00:00,30.696,30.77,30.586,30.739,25055.84,1895
2020-10-15 11:30:00+00:00,30.738,30.81,30.731,30.764,15375.29,1540
2020-10-15 11:45:00+00:00,30.76,30.793,30.68,30.69,22625.96,1594
2020-10-15 12:00:00+00:00,30.69,30.7,30.608,30.648,22547.82,1948
2020-10-15 12:15:00+00:00,30.648,30.943,30.6,30.928,80877.76,4429
2020-10-15 12:30:00+00:00,30.929,31.024,30.863,31.015,68439.14,2939
2020-10-15 12:45:00+00:00,31.006,31.036,30.88,30.89,29925.43,1936
2020-10-15 13:00:00+00:00,30.89,30.942,30.829,30.841,29390.67,2041
2020-10-15 13:15:00+00:00,30.841,30.909,30.803,30.872,18575.12,1706
2020-10-15 13:30:00+00:00,30.872,30.92,30.84,30.881,22494.78,1569
2020-10-15 13:45:00+00:00,30.881,31.035,30.879,31.033,55148.91,3040
2020-10-15 14:00:00+00:00,31.028,31.08,30.906,30.928,51041.05,2656
2020-10-15 14:15:00+00:00,30.929,31.034,30.895,30.968,33510.95,2037
2020-10-15 14:30:00+00:00,30.967,30.988,30.853,30.893,34414.37,2068
2020-10-15 14:45:00+00:00,30.895,31.079,30.863,31.01,46491.27,2419
2020-10-15 15:00:00+00:00,31.01,31.274,30.954,31.237,101598.17,4894
2020-10-15 15:15:00+00:00,31.24,31.49,31.235,31.348,164857.51,6998
2020-10-15 15:30:00+00:00,31.351,31.5,31.25,31.494,110540.8,4872
2020-10-15 15:45:00+00:00,31.5,31.701,31.441,31.495,148281.63,7926
2020-10-15 16:00:00+00:00,31.494,31.5,31.354,31.362,84731.43,3928
2020-10-15 16:15:00+00:00,31.356,31.48,31.28,31.404,103360.04,4043
2020-10-15 16:30:00+00:00,31.387,31.43,31.2,31.295,68706.6,3451
2020-10-15 16:45:00+00:00,31.296,31.296,31.22,31.225,34524.01,2046
2020-10-15 17:00:00+00:00,31.226,31.46,31.22,31.391,76297.79,3444
2020-10-15 17:15:00+00:00,31.391,31.426,31.32,31.369,36196.38,2628
