low_q,high_q,mid_q,adx_threshold,max_loss_pct_of_cap,beta_window,pct_lookback,max_hold_bars,n_trades,n_is,n_oos,is_sharpe,oos_sharpe,min_sharpe
0.3,0.92,0.5,35.0,0.01,500,1500,300,784,678,106,0.7781520017358156,1.9549299200656605,0.7781520017358156
0.3,0.92,0.5,35.0,0.01,500,2500,150,1005,870,135,0.8220371202806467,1.6785558415415287,0.8220371202806467
0.3,0.92,0.5,35.0,0.01,500,2500,300,716,623,93,1.048511218222865,1.4255745275326097,1.048511218222865
0.3,0.92,0.5,35.0,0.02,100,750,150,1696,1437,259,-0.26023398203640524,0.39964957470989554,-0.26023398203640524
0.3,0.92,0.5,35.0,0.02,100,750,300,1580,1331,249,0.49172920067481596,0.35581291763883416,0.35581291763883416
0.3,0.92,0.5,35.0,0.02,100,1500,150,1570,1328,242,0.4396006181724834,0.44474635796549417,0.4396006181724834
0.3,0.92,0.5,35.0,0.02,100,1500,300,1457,1224,233,0.6327261948268229,0.3609400862108007,0.3609400862108007
0.3,0.92,0.5,35.0,0.02,100,2500,150,1515,1272,243,0.46506938676200926,0.20160214885422914,0.20160214885422914
0.3,0.92,0.5,35.0,0.02,100,2500,300,1385,1154,231,-0.2575653884667628,-0.01796387912349824,-0.2575653884667628
0.3,0.92,0.5,35.0,0.02,200,750,150,1228,1056,172,0.40696369689186657,1.7279777208967773,0.40696369689186657
0.3,0.92,0.5,35.0,0.02,200,750,300,1030,883,147,-0.1731974972372143,1.2010209199706994,-0.1731974972372143
0.3,0.92,0.5,35.0,0.02,200,1500,150,1118,942,176,-0.17777521224839107,1.6693259334335455,-0.17777521224839107
0.3,0.92,0.5,35.0,0.02,200,1500,300,935,786,149,0.054976004813827375,0.8044338753719973,0.054976004813827375
0.3,0.92,0.5,35.0,0.02,200,2500,150,1079,907,172,-0.14004172638432685,1.805111762013699,-0.14004172638432685
0.3,0.92,0.5,35.0,0.02,200,2500,300,897,746,151,0.22963483635702714,1.1872070060463755,0.22963483635702714
0.3,0.92,0.5,35.0,0.02,400,750,150,1099,938,161,0.0016980220057626913,0.9548114643977704,0.0016980220057626913
0.3,0.92,0.5,35.0,0.02,400,750,300,807,692,115,0.24236317339488753,1.3346836970132214,0.24236317339488753
0.3,0.92,0.5,35.0,0.02,400,1500,150,948,811,137,0.5867371846820125,0.7596423149439246,0.5867371846820125
0.3,0.92,0.5,35.0,0.02,400,1500,300,671,580,91,0.7752871371540743,1.1616444363707121,0.7752871371540743
0.3,0.92,0.5,35.0,0.02,400,2500,150,906,779,127,0.4934573735547,0.003630060088062922,0.003630060088062922
0.3,0.92,0.5,35.0,0.02,400,2500,300,627,541,86,0.6456000528485841,0.3225242223722062,0.3225242223722062
0.3,0.92,0.5,35.0,0.02,500,750,150,1079,924,155,0.2863844876445126,1.8654492555730509,0.2863844876445126
0.3,0.92,0.5,35.0,0.02,500,750,300,758,650,108,0.6559325517767662,1.9797844591041882,0.6559325517767662
0.3,0.92,0.5,35.0,0.02,500,1500,150,913,777,136,0.5588873504584133,2.3705357403114444,0.5588873504584133
0.3,0.92,0.5,35.0,0.02,500,1500,300,632,539,93,0.8053694097948827,1.9628378682833505,0.8053694097948827
0.3,0.92,0.5,35.0,0.02,500,2500,150,861,738,123,0.7401628178526642,1.9476687060476652,0.7401628178526642
0.3,0.92,0.5,35.0,0.02,500,2500,300,584,499,85,0.9739124001165459,1.9838920958120534,0.9739124001165459
0.3,0.92,0.5,35.0,0.03,100,750,150,1660,1404,256,-0.24125043878435962,0.36484507113027953,-0.24125043878435962
0.3,0.92,0.5,35.0,0.03,100,750,300,1532,1287,245,0.5551181624883827,0.1443936316030012,0.1443936316030012
0.3,0.92,0.5,35.0,0.03,100,1500,150,1535,1294,241,0.5235981328654239,0.350778528141695,0.350778528141695
0.3,0.92,0.5,35.0,0.03,100,1500,300,1413,1181,232,-0.23310402541063138,0.4425636957735826,-0.23310402541063138
0.3,0.92,0.5,35.0,0.03,100,2500,150,1477,1235,242,0.4029897862176225,0.4204973060950188,0.4029897862176225
0.3,0.92,0.5,35.0,0.03,100,2500,300,1338,1109,229,-0.23035227213198703,0.2921337661685553,-0.23035227213198703
0.3,0.92,0.5,35.0,0.03,200,750,150,1183,1012,171,-0.23097916545383637,1.580856950177799,-0.23097916545383637
0.3,0.92,0.5,35.0,0.03,200,750,300,972,827,145,-0.27697191361062035,1.065730947324337,-0.27697191361062035
0.3,0.92,0.5,35.0,0.03,200,1500,150,1083,907,176,-0.2771342966263042,1.459654442468067,-0.2771342966263042
0.3,0.92,0.5,35.0,0.03,200,1500,300,894,745,149,0.0811516826509505,0.8592576314097218,0.0811516826509505
0.3,0.92,0.5,35.0,0.03,200,2500,150,1044,873,171,-0.03884310061240747,1.6973853849004998,-0.03884310061240747
0.3,0.92,0.5,35.0,0.03,200,2500,300,852,702,150,0.30725518066542035,1.0027421921754833,0.30725518066542035
0.3,0.92,0.5,35.0,0.03,400,750,150,1044,886,158,-0.031746055662126085,1.0659503259556031,-0.031746055662126085
0.3,0.92,0.5,35.0,0.03,400,750,300,747,636,111,0.19433413642034386,1.550991081644299,0.19433413642034386
0.3,0.92,0.5,35.0,0.03,400,1500,150,893,759,134,0.5837875980036495,1.0442036897447107,0.5837875980036495
0.3,0.92,0.5,35.0,0.03,400,1500,300,620,532,88,0.7248357657987053,1.2765731327732273,0.7248357657987053
0.3,0.92,0.5,35.0,0.03,400,2500,150,856,731,125,0.4675451673510348,0.5010248892343413,0.4675451673510348
0.3,0.92,0.5,35.0,0.03,400,2500,300,586,502,84,0.656269539682236,0.9784103198717985,0.656269539682236
0.3,0.92,0.5,35.0,0.03,500,750,150,1034,880,154,0.19057106262618687,1.7663390163687513,0.19057106262618687
0.3,0.92,0.5,35.0,0.03,500,750,300,712,606,106,0.44583830820235854,1.88607074253769,0.44583830820235854
0.3,0.92,0.5,35.0,0.03,500,1500,150,876,741,135,0.42799648645768723,2.731634090947019,0.42799648645768723
0.3,0.92,0.5,35.0,0.03,500,1500,300,590,499,91,0.7712676705012009,2.4480685787951573,0.7712676705012009
0.3,0.92,0.5,35.0,0.03,500,2500,150,816,694,122,0.6710867249399236,2.1637023807946147,0.6710867249399236
0.3,0.92,0.5,35.0,0.03,500,2500,300,547,464,83,0.9518304399050218,2.108705158058723,0.9518304399050218
0.3,0.92,0.5,35.0,0.05,100,750,150,1643,1388,255,-0.48041337358253355,0.4137470021832558,-0.48041337358253355
0.3,0.92,0.5,35.0,0.05,100,750,300,1509,1265,244,0.2300223965840414,0.19354524667523026,0.19354524667523026
0.3,0.92,0.5,35.0,0.05,100,1500,150,1519,1279,240,0.48243227383127824,0.4181076299682771,0.4181076299682771
0.3,0.92,0.5,35.0,0.05,100,1500,300,1392,1161,231,0.36268514780810385,0.5122686923367187,0.36268514780810385
0.3,0.92,0.5,35.0,0.05,100,2500,150,1462,1221,241,-0.4266292514404567,0.437375421224273,-0.4266292514404567
0.3,0.92,0.5,35.0,0.05,100,2500,300,1318,1090,228,-0.17799093194870388,0.17298866746181935,-0.17799093194870388
0.3,0.92,0.5,35.0,0.05,200,750,150,1157,986,171,-0.2172756207561195,1.5034310528461474,-0.2172756207561195
0.3,0.92,0.5,35.0,0.05,200,750,300,941,796,145,-0.09495975490412568,0.9967535810616354,-0.09495975490412568
0.3,0.92,0.5,35.0,0.05,200,1500,150,1054,879,175,-0.20176951091126397,1.3644299630890109,-0.20176951091126397
0.3,0.92,0.5,35.0,0.05,200,1500,300,862,714,148,0.08995500953845886,0.7916420460892976,0.08995500953845886
0.3,0.92,0.5,35.0,0.05,200,2500,150,1023,852,171,-0.026104943805368635,1.5181244769409161,-0.026104943805368635
0.3,0.92,0.5,35.0,0.05,200,2500,300,828,678,150,0.2894354943386817,1.0146309781578173,0.2894354943386817
0.3,0.92,0.5,35.0,0.05,400,750,150,1012,854,158,-0.012495304678044375,1.1941858726309733,-0.012495304678044375
0.3,0.92,0.5,35.0,0.05,400,750,300,710,599,111,0.3320523639685675,1.4030736061192441,0.3320523639685675
0.3,0.92,0.5,35.0,0.05,400,1500,150,871,737,134,0.6218763815959318,1.2771329651343757,0.6218763815959318
0.3,0.92,0.5,35.0,0.05,400,1500,300,593,505,88,0.7120033199968407,1.6102289382292319,0.7120033199968407
0.3,0.92,0.5,35.0,0.05,400,2500,150,822,697,125,0.5146760853477593,0.370431840329671,0.370431840329671
0.3,0.92,0.5,35.0,0.05,400,2500,300,552,468,84,0.6672077443713677,0.8519522349444739,0.6672077443713677
0.3,0.92,0.5,35.0,0.05,500,750,150,1000,846,154,0.5070498453454334,1.6052919964515944,0.5070498453454334
0.3,0.92,0.5,35.0,0.05,500,750,300,671,566,105,0.7379187747191275,2.1426432917266696,0.7379187747191275
0.3,0.92,0.5,35.0,0.05,500,1500,150,847,712,135,0.7686706650316604,2.731634090947019,0.7686706650316604
0.3,0.92,0.5,35.0,0.05,500,1500,300,560,469,91,1.0613708414774001,2.5404887287278006,1.0613708414774001
0.3,0.92,0.5,35.0,0.05,500,2500,150,800,678,122,0.8637537282082036,2.1637023807946147,0.8637537282082036
0.3,0.92,0.5,35.0,0.05,500,2500,300,523,440,83,1.0652352457990792,2.13622950151493,1.0652352457990792
0.05,0.92,0.55,15.0,0.01,100,750,150,471,401,70,-1.0774927014993227,-1.5046229901776618,-1.5046229901776618
0.05,0.92,0.55,15.0,0.01,100,750,300,465,396,69,-1.1917153117218136,-1.5473007761264566,-1.5473007761264566
0.05,0.92,0.55,15.0,0.01,100,1500,150,417,350,67,-1.0716534913586644,-1.0792844790921639,-1.0792844790921639
0.05,0.92,0.55,15.0,0.01,100,1500,300,410,344,66,-0.8964584991950127,-1.042710391821253,-1.042710391821253
0.05,0.92,0.55,15.0,0.01,100,2500,150,388,327,61,-0.9721465853334501,-0.7374576197194903,-0.9721465853334501
0.05,0.92,0.55,15.0,0.01,100,2500,300,380,320,60,-0.7661862802284681,-0.6648957306786519,-0.7661862802284681
0.05,0.92,0.55,15.0,0.01,200,750,150,436,373,63,-0.10582706847252027,0.12547340092012285,-0.10582706847252027
0.05,0.92,0.55,15.0,0.01,200,750,300,415,353,62,-0.12041097276075839,-0.26860476499029057,-0.26860476499029057
0.05,0.92,0.55,15.0,0.01,200,1500,150,360,302,58,0.2773798658666203,0.5487181815979123,0.2773798658666203
0.05,0.92,0.55,15.0,0.01,200,1500,300,343,287,56,0.14405758592864218,1.0520279066936078,0.14405758592864218
0.05,0.92,0.55,15.0,0.01,200,2500,150,325,272,53,0.3294191196544828,0.7818373232609236,0.3294191196544828
0.05,0.92,0.55,15.0,0.01,200,2500,300,308,257,51,0.3529566454671669,1.5155817375219693,0.3529566454671669
0.05,0.92,0.55,15.0,0.01,400,750,150,446,383,63,0.008553586179417995,1.2935684884808925,0.008553586179417995
0.05,0.92,0.55,15.0,0.01,400,750,300,398,344,54,0.20067655878301452,1.8916027540983542,0.20067655878301452
0.05,0.92,0.55,15.0,0.01,400,1500,150,331,284,47,0.5684651096293518,2.25409071185325,0.5684651096293518
0.05,0.92,0.55,15.0,0.01,400,1500,300,293,254,39,0.6347636689732412,2.942372169310016,0.6347636689732412
0.05,0.92,0.55,15.0,0.01,400,2500,150,272,238,34,0.5166910336433695,2.014242973866492,0.5166910336433695
0.05,0.92,0.55,15.0,0.01,400,2500,300,242,211,31,0.7262276157693989,1.754101381909289,0.7262276157693989
0.05,0.92,0.55,15.0,0.01,500,750,150,481,419,62,0.009221962357713949,2.069328447066114,0.009221962357713949
0.05,0.92,0.55,15.0,0.01,500,750,300,419,367,52,0.21219248822724013,2.1779445223613405,0.21219248822724013
0.05,0.92,0.55,15.0,0.01,500,1500,150,349,304,45,0.45825262570784303,2.3344711634361146,0.45825262570784303
0.05,0.92,0.55,15.0,0.01,500,1500,300,302,262,40,0.3481650969846556,2.4256650336336216,0.3481650969846556
0.05,0.92,0.55,15.0,0.01,500,2500,150,291,256,35,0.8661738280213379,2.212478556736006,0.8661738280213379
0.05,0.92,0.55,15.0,0.01,500,2500,300,251,221,30,0.794133501509029,2.135951806012447,0.794133501509029
0.05,0.92,0.55,15.0,0.02,100,750,150,448,381,67,-1.0815030742209397,-1.0390573707413104,-1.0815030742209397
0.05,0.92,0.55,15.0,0.02,100,750,300,441,375,66,-0.8909324969623569,-0.9462875888702981,-0.9462875888702981
0.05,0.92,0.55,15.0,0.02,100,1500,150,396,330,66,-1.077537439913543,-0.24539216361795466,-1.077537439913543
0.05,0.92,0.55,15.0,0.02,100,1500,300,389,324,65,-0.9472954223804483,-0.09686054260491105,-0.9472954223804483
0.05,0.92,0.55,15.0,0.02,100,2500,150,365,307,58,-1.0761660995106461,-0.2771159391102789,-1.0761660995106461
0.05,0.92,0.55,15.0,0.02,100,2500,300,355,298,57,-0.9031482351306689,-0.04954698007865887,-0.9031482351306689
0.05,0.92,0.55,15.0,0.02,200,750,150,403,342,61,-0.17221313314996406,-0.23262450562002684,-0.23262450562002684
0.05,0.92,0.55,15.0,0.02,200,750,300,381,321,60,-0.2695579619179674,-0.6138790584573691,-0.6138790584573691
0.05,0.92,0.55,15.0,0.02,200,1500,150,336,280,56,0.08498174471270929,0.10322171819058,0.08498174471270929
0.05,0.92,0.55,15.0,0.02,200,1500,300,316,262,54,-0.04496976914164115,0.7311996523426034,-0.04496976914164115
0.05,0.92,0.55,15.0,0.02,200,2500,150,304,251,53,0.16984195519716663,0.279053232233149,0.16984195519716663
0.05,0.92,0.55,15.0,0.02,200,2500,300,286,235,51,0.026931096653877235,1.0860789928169827,0.026931096653877235
0.05,0.92,0.55,15.0,0.02,400,750,150,403,341,62,0.17565582996584977,1.2121523352048442,0.17565582996584977
0.05,0.92,0.55,15.0,0.02,400,750,300,351,298,53,0.4741154028960881,2.0320770221714066,0.4741154028960881
0.05,0.92,0.55,15.0,0.02,400,1500,150,301,255,46,0.6736041609901245,2.079288281024388,0.6736041609901245
0.05,0.92,0.55,15.0,0.02,400,1500,300,263,224,39,0.778678131022873,2.481407940157147,0.778678131022873
0.05,0.92,0.55,15.0,0.02,400,2500,150,246,212,34,0.739761148614188,1.6791493585457147,0.739761148614188
0.05,0.92,0.55,15.0,0.02,400,2500,300,211,180,31,0.9086549303939466,1.5383017396200043,0.9086549303939466
0.05,0.92,0.55,15.0,0.02,500,750,150,437,377,60,-0.028120261182414254,2.048997916378713,-0.028120261182414254
0.05,0.92,0.55,15.0,0.02,500,750,300,367,317,50,0.3580700961399999,2.5553863480164174,0.3580700961399999
0.05,0.92,0.55,15.0,0.02,500,1500,150,317,273,44,0.541424451590357,2.3783300697592145,0.541424451590357
0.05,0.92,0.55,15.0,0.02,500,1500,300,265,226,39,0.5093059522156204,2.56549563778357,0.5093059522156204
0.05,0.92,0.55,15.0,0.02,500,2500,150,263,229,34,0.8677744693423041,1.9781941557645244,0.8677744693423041
0.05,0.92,0.55,15.0,0.02,500,2500,300,222,193,29,0.7914745545560266,1.6540464328769473,0.7914745545560266
0.05,0.92,0.55,15.0,0.03,100,750,150,445,378,67,-1.030585372571576,-1.0001933984013751,-1.030585372571576
0.05,0.92,0.55,15.0,0.03,100,750,300,438,372,66,-0.998050842666049,-0.9071941587429261,-0.998050842666049
0.05,0.92,0.55,15.0,0.03,100,1500,150,391,325,66,-0.9866343046757686,-0.15135914677137324,-0.9866343046757686
0.05,0.92,0.55,15.0,0.03,100,1500,300,384,319,65,-0.9031816833373297,0.001343964085643048,-0.9031816833373297
0.05,0.92,0.55,15.0,0.03,100,2500,150,361,303,58,-0.9689208140283342,-0.25782981036082997,-0.9689208140283342
0.05,0.92,0.55,15.0,0.03,100,2500,300,351,294,57,-0.8066967192299811,-0.02900125744703715,-0.8066967192299811
0.05,0.92,0.55,15.0,0.03,200,750,150,391,331,60,-0.32166581248637166,-0.5193602446199075,-0.5193602446199075
0.05,0.92,0.55,15.0,0.03,200,750,300,367,308,59,-0.32247709853812995,-0.7515397560208497,-0.7515397560208497
0.05,0.92,0.55,15.0,0.03,200,1500,150,323,267,56,0.036943573021409444,-0.2474948189812918,-0.2474948189812918
0.05,0.92,0.55,15.0,0.03,200,1500,300,300,246,54,-0.06770038744325582,0.3729445589886426,-0.06770038744325582
0.05,0.92,0.55,15.0,0.03,200,2500,150,296,243,53,0.13640113839820184,0.18497211720378431,0.13640113839820184
0.05,0.92,0.55,15.0,0.03,200,2500,300,277,226,51,-0.014854299398528403,0.9792404992283091,-0.014854299398528403
0.05,0.92,0.55,15.0,0.03,400,750,150,396,335,61,0.18774761436366202,1.0634209288453516,0.18774761436366202
0.05,0.92,0.55,15.0,0.03,400,750,300,341,289,52,0.5754105617588033,2.429535517759615,0.5754105617588033
0.05,0.92,0.55,15.0,0.03,400,1500,150,294,248,46,0.623977449810895,2.1527752797096267,0.623977449810895
0.05,0.92,0.55,15.0,0.03,400,1500,300,251,212,39,0.7165296451135189,2.8115852371228005,0.7165296451135189
0.05,0.92,0.55,15.0,0.03,400,2500,150,242,208,34,0.6380527526169294,1.8457854429612321,0.6380527526169294
0.05,0.92,0.55,15.0,0.03,400,2500,300,202,171,31,0.894829684364071,1.9301450384727055,0.894829684364071
0.05,0.92,0.55,15.0,0.03,500,750,150,431,371,60,0.026375750852719725,2.0716253093059667,0.026375750852719725
0.05,0.92,0.55,15.0,0.03,500,750,300,358,308,50,0.30162680538257564,2.576870416208577,0.30162680538257564
0.05,0.92,0.55,15.0,0.03,500,1500,150,311,267,44,0.4962076975101809,2.5931691718828924,0.4962076975101809
0.05,0.92,0.55,15.0,0.03,500,1500,300,257,218,39,0.3667585539287523,2.709062260240511,0.3667585539287523
0.05,0.92,0.55,15.0,0.03,500,2500,150,260,226,34,0.8389075379636244,2.1650097666115706,0.8389075379636244
0.05,0.92,0.55,15.0,0.03,500,2500,300,216,187,29,0.7289939102508249,1.9291701401417913,0.7289939102508249
0.05,0.92,0.55,15.0,0.05,100,750,150,443,377,66,-0.9546048280905594,-0.9657756067311,-0.9657756067311
0.05,0.92,0.55,15.0,0.05,100,750,300,436,371,65,-0.9120167558458914,-0.869111762536897,-0.9120167558458914
0.05,0.92,0.55,15.0,0.05,100,1500,150,387,322,65,-0.9599017166771945,-0.09244201808198957,-0.9599017166771945
0.05,0.92,0.55,15.0,0.05,100,1500,300,379,315,64,-0.8723693244250602,0.06524731489244606,-0.8723693244250602
0.05,0.92,0.55,15.0,0.05,100,2500,150,360,302,58,-0.9889843251737575,-0.25782981036082997,-0.9889843251737575
0.05,0.92,0.55,15.0,0.05,100,2500,300,349,292,57,-0.8684535279073592,-0.02900125744703715,-0.8684535279073592
0.05,0.92,0.55,15.0,0.05,200,750,150,385,325,60,-0.25107248186137576,-0.49421793636176425,-0.49421793636176425
0.05,0.92,0.55,15.0,0.05,200,750,300,360,301,59,-0.3685029413012844,-0.717604820574452,-0.717604820574452
0.05,0.92,0.55,15.0,0.05,200,1500,150,316,261,55,0.04155917293237436,-0.1534364623401985,-0.1534364623401985
0.05,0.92,0.55,15.0,0.05,200,1500,300,291,238,53,-0.0941531348527353,0.4384456877323468,-0.0941531348527353
0.05,0.92,0.55,15.0,0.05,200,2500,150,291,238,53,0.04864625319523115,0.0330683488206584,0.0330683488206584
0.05,0.92,0.55,15.0,0.05,200,2500,300,271,220,51,-0.17291564948101582,0.7938037307453281,-0.17291564948101582
0.05,0.92,0.55,15.0,0.05,400,750,150,392,331,61,0.024204406590938976,1.0634209288453516,0.024204406590938976
0.05,0.92,0.55,15.0,0.05,400,750,300,335,283,52,0.47887195721075165,2.429535517759615,0.47887195721075165
0.05,0.92,0.55,15.0,0.05,400,1500,150,292,246,46,0.6380698362483915,2.1527752797096267,0.6380698362483915
0.05,0.92,0.55,15.0,0.05,400,1500,300,250,211,39,0.7006934563438648,2.8115852371228005,0.7006934563438648
0.05,0.92,0.55,15.0,0.05,400,2500,150,238,204,34,0.5177089404128674,1.8457854429612321,0.5177089404128674
0.05,0.92,0.55,15.0,0.05,400,2500,300,198,167,31,0.8224104082664868,1.9301450384727055,0.8224104082664868
0.05,0.92,0.55,15.0,0.05,500,750,150,422,362,60,0.06083926199087274,2.0716253093059667,0.06083926199087274
0.05,0.92,0.55,15.0,0.05,500,750,300,349,299,50,0.24371457286778356,2.576870416208577,0.24371457286778356
0.05,0.92,0.55,15.0,0.05,500,1500,150,304,260,44,0.3140529186341354,2.5931691718828924,0.3140529186341354
0.05,0.92,0.55,15.0,0.05,500,1500,300,248,209,39,0.30950320166361134,2.709062260240511,0.30950320166361134
0.05,0.92,0.55,15.0,0.05,500,2500,150,254,220,34,0.8488623088753009,2.1650097666115706,0.8488623088753009
0.05,0.92,0.55,15.0,0.05,500,2500,300,209,180,29,0.8344663474075927,1.9910606718823354,0.8344663474075927
0.05,0.92,0.55,20.0,0.01,100,750,150,771,651,120,-0.6506205651820995,-1.1286124638029666,-1.1286124638029666
0.05,0.92,0.55,20.0,0.01,100,750,300,757,639,118,-0.6754174048895449,-0.7123551678886123,-0.7123551678886123
0.05,0.92,0.55,20.0,0.01,100,1500,150,681,573,108,-0.5406152178696717,-0.16367849953650157,-0.5406152178696717
0.05,0.92,0.55,20.0,0.01,100,1500,300,668,561,107,-0.44988432024425473,-0.04996359954332929,-0.44988432024425473
0.05,0.92,0.55,20.0,0.01,100,2500,150,647,538,109,-0.21094991664275684,-0.4163910803648966,-0.4163910803648966
0.05,0.92,0.55,20.0,0.01,100,2500,300,627,519,108,-0.09973885983257434,-0.27276303211146674,-0.27276303211146674
0.05,0.92,0.55,20.0,0.01,200,750,150,640,552,88,-0.35244273910572443,-0.046214418186112466,-0.35244273910572443
0.05,0.92,0.55,20.0,0.01,200,750,300,610,525,85,-0.40020500694439076,-0.6811934328967089,-0.6811934328967089
0.05,0.92,0.55,20.0,0.01,200,1500,150,518,444,74,0.0862615881126687,-0.08235190748144607,-0.08235190748144607
0.05,0.92,0.55,20.0,0.01,200,1500,300,488,418,70,-0.1945663721227965,0.4380699464345246,-0.1945663721227965
0.05,0.92,0.55,20.0,0.01,200,2500,150,472,401,71,0.2782698035617231,0.11013564929534206,0.11013564929534206
0.05,0.92,0.55,20.0,0.01,200,2500,300,439,371,68,0.2704507186595238,0.6884359969772751,0.2704507186595238
0.05,0.92,0.55,20.0,0.01,400,750,150,669,577,92,-0.24975311682145687,0.7062325119053111,-0.24975311682145687
0.05,0.92,0.55,20.0,0.01,400,750,300,588,512,76,-0.08278551863213522,1.0157566887940597,-0.08278551863213522
0.05,0.92,0.55,20.0,0.01,400,1500,150,483,420,63,0.5087325755604316,1.7316253398970982,0.5087325755604316
0.05,0.92,0.55,20.0,0.01,400,1500,300,412,359,53,0.5280262205617519,2.4126077005612845,0.5280262205617519
0.05,0.92,0.55,20.0,0.01,400,2500,150,408,355,53,0.3827856401878705,0.7399595279317105,0.3827856401878705
0.05,0.92,0.55,20.0,0.01,400,2500,300,341,297,44,0.585484513872148,1.0904303745112458,0.585484513872148
0.05,0.92,0.55,20.0,0.01,500,750,150,687,600,87,0.1552040909470089,1.4855346708501609,0.1552040909470089
0.05,0.92,0.55,20.0,0.01,500,750,300,570,502,68,0.30321196603291883,1.6162766838869982,0.30321196603291883
0.05,0.92,0.55,20.0,0.01,500,1500,150,490,422,68,0.3437913688571835,2.315493272850018,0.3437913688571835
0.05,0.92,0.55,20.0,0.01,500,1500,300,394,341,53,0.46646206120380007,2.2492543860694587,0.46646206120380007
0.05,0.92,0.55,20.0,0.01,500,2500,150,411,360,51,0.851069189049983,1.6323613647104236,0.851069189049983
0.05,0.92,0.55,20.0,0.01,500,2500,300,332,292,40,0.9238291910348887,1.7769042727242057,0.9238291910348887
0.05,0.92,0.55,20.0,0.02,100,750,150,706,593,113,-0.6134972110811081,-1.045638296680587,-1.045638296680587
0.05,0.92,0.55,20.0,0.02,100,750,300,687,576,111,-0.22623629352807373,-0.5597410628460462,-0.5597410628460462
0.05,0.92,0.55,20.0,0.02,100,1500,150,629,525,104,-0.7421381584918495,-0.020865333433310398,-0.7421381584918495
0.05,0.92,0.55,20.0,0.02,100,1500,300,613,510,103,-0.7438823617235292,0.07542317804009653,-0.7438823617235292
0.05,0.92,0.55,20.0,0.02,100,2500,150,597,494,103,-0.4463618557729626,-0.7143791387454256,-0.7143791387454256
0.05,0.92,0.55,20.0,0.02,100,2500,300,573,471,102,-0.3232022983314997,-0.5257873374191855,-0.5257873374191855
0.05,0.92,0.55,20.0,0.02,200,750,150,570,488,82,-0.39356102115164554,0.22838449842425992,-0.39356102115164554
0.05,0.92,0.55,20.0,0.02,200,750,300,539,460,79,-0.391836872812704,-0.4704838906364525,-0.4704838906364525
0.05,0.92,0.55,20.0,0.02,200,1500,150,464,393,71,4.625179997701582e-07,0.3711360583898765,4.625179997701582e-07
0.05,0.92,0.55,20.0,0.02,200,1500,300,433,366,67,-0.16654470797745113,0.6587791006127388,-0.16654470797745113
0.05,0.92,0.55,20.0,0.02,200,2500,150,424,357,67,0.15453069941741576,0.8433957887714202,0.15453069941741576
0.05,0.92,0.55,20.0,0.02,200,2500,300,389,325,64,-0.011134759562004656,1.2628008565067192,-0.011134759562004656
0.05,0.92,0.55,20.0,0.02,400,750,150,580,492,88,-0.071807987354755,1.3236897288965537,-0.071807987354755
0.05,0.92,0.55,20.0,0.02,400,750,300,491,419,72,0.13151500245273862,1.8899243495945488,0.13151500245273862
0.05,0.92,0.55,20.0,0.02,400,1500,150,419,358,61,0.6875117201704566,2.394299911462291,0.6875117201704566
0.05,0.92,0.55,20.0,0.02,400,1500,300,351,299,52,0.6812033478874574,3.122697069726594,0.6812033478874574
0.05,0.92,0.55,20.0,0.02,400,2500,150,347,297,50,0.6322435300437161,0.859556861826837,0.6322435300437161
0.05,0.92,0.55,20.0,0.02,400,2500,300,282,240,42,0.8329651368495669,1.6300994154935018,0.8329651368495669
0.05,0.92,0.55,20.0,0.02,500,750,150,596,514,82,0.3632608859935979,1.6335720274220984,0.3632608859935979
0.05,0.92,0.55,20.0,0.02,500,750,300,476,413,63,0.6009900500220136,2.1303853936499753,0.6009900500220136
0.05,0.92,0.55,20.0,0.02,500,1500,150,428,364,64,0.4390888763621436,2.399283242547388,0.4390888763621436
0.05,0.92,0.55,20.0,0.02,500,1500,300,338,288,50,0.32388634347949213,2.561221450584881,0.32388634347949213
0.05,0.92,0.55,20.0,0.02,500,2500,150,361,313,48,0.8481250642615588,1.5736486179371976,0.8481250642615588
0.05,0.92,0.55,20.0,0.02,500,2500,300,282,244,38,0.8168630720102665,1.0499763658407666,0.8168630720102665
0.05,0.92,0.55,20.0,0.03,100,750,150,692,581,111,-0.6461180779136335,-1.0022366565016823,-1.0022366565016823
0.05,0.92,0.55,20.0,0.03,100,750,300,673,564,109,-0.6683581090525028,-0.7183007416549295,-0.7183007416549295
0.05,0.92,0.55,20.0,0.03,100,1500,150,623,519,104,-0.610005406269148,-0.052984269335049954,-0.610005406269148
0.05,0.92,0.55,20.0,0.03,100,1500,300,607,504,103,-0.4776301549485259,0.07632322266874594,-0.4776301549485259
0.05,0.92,0.55,20.0,0.03,100,2500,150,593,490,103,-0.31345442407596413,-0.7868112229175481,-0.7868112229175481
0.05,0.92,0.55,20.0,0.03,100,2500,300,567,465,102,-0.15984027620374824,-0.6007208918287633,-0.6007208918287633
0.05,0.92,0.55,20.0,0.03,200,750,150,553,472,81,-0.42942943576954223,-0.15878871857919044,-0.42942943576954223
0.05,0.92,0.55,20.0,0.03,200,750,300,518,440,78,-0.4251541090352102,-0.7584273277750903,-0.7584273277750903
0.05,0.92,0.55,20.0,0.03,200,1500,150,447,376,71,-0.13545213020392524,-0.23885483944934358,-0.23885483944934358
0.05,0.92,0.55,20.0,0.03,200,1500,300,412,345,67,-0.26579260993232295,0.11711877953184688,-0.26579260993232295
