low_q,high_q,mid_q,adx_threshold,atr_stop_multiple,beta_window,pct_lookback,max_hold_bars,n_trades,n_is,n_oos,is_sharpe,oos_sharpe,min_sharpe
0.08,0.7,0.4,15.0,6.0,100,2500,300,846,710,136,-0.2098436161435148,0.44876078058209284,-0.2098436161435148
0.08,0.7,0.4,15.0,6.0,200,750,150,750,635,115,-0.22124649742913666,-0.6160915233820425,-0.6160915233820425
0.08,0.7,0.4,15.0,6.0,200,750,300,691,582,109,0.05159444893658068,-0.026222100919200256,-0.026222100919200256
0.08,0.7,0.4,15.0,6.0,200,1500,150,730,613,117,-0.28780900560482836,0.4443175447485502,-0.28780900560482836
0.08,0.7,0.4,15.0,6.0,200,1500,300,661,553,108,0.18215185109643253,0.42716443874134913,0.18215185109643253
0.08,0.7,0.4,15.0,6.0,200,2500,150,723,609,114,-0.41138617869833805,0.23675589576476982,-0.41138617869833805
0.08,0.7,0.4,15.0,6.0,200,2500,300,653,546,107,0.21700415131386197,0.4563226469810115,0.21700415131386197
0.08,0.7,0.4,15.0,6.0,400,750,150,714,602,112,-0.35523056269396014,-0.9341197214456295,-0.9341197214456295
0.08,0.7,0.4,15.0,6.0,400,750,300,618,522,96,0.046185338964541536,-0.553784830967122,-0.553784830967122
0.08,0.7,0.4,15.0,6.0,400,1500,150,664,563,101,0.38503758646945385,-0.7872083643325971,-0.7872083643325971
0.08,0.7,0.4,15.0,6.0,400,1500,300,555,468,87,0.5206065669569202,-0.24701564309271887,-0.24701564309271887
0.08,0.7,0.4,15.0,6.0,400,2500,150,623,531,92,0.027091069062219,-1.435821253163387,-1.435821253163387
0.08,0.7,0.4,15.0,6.0,400,2500,300,518,443,75,0.15930808594868942,-0.6122423021637703,-0.6122423021637703
0.08,0.7,0.4,15.0,6.0,500,750,150,722,616,106,0.0684229518649317,-1.5080695524006407,-1.5080695524006407
0.08,0.7,0.4,15.0,6.0,500,750,300,608,519,89,0.09079665647867347,-0.4238763314342381,-0.4238763314342381
0.08,0.7,0.4,15.0,6.0,500,1500,150,667,564,103,-0.006245307466427191,-1.1694092299489223,-1.1694092299489223
0.08,0.7,0.4,15.0,6.0,500,1500,300,550,466,84,0.3208458202176848,-0.040856391889767925,-0.040856391889767925
0.08,0.7,0.4,15.0,6.0,500,2500,150,621,516,105,-0.36710961372098344,-1.0991266325176596,-1.0991266325176596
0.08,0.7,0.4,15.0,6.0,500,2500,300,516,432,84,0.29822780409806854,-0.2521408617880117,-0.2521408617880117
0.08,0.7,0.4,15.0,10.0,100,750,150,899,764,135,0.3642491718047234,1.063246386852825,0.3642491718047234
0.08,0.7,0.4,15.0,10.0,100,750,300,860,728,132,0.5564551770996574,0.9656314741036677,0.5564551770996574
0.08,0.7,0.4,15.0,10.0,100,1500,150,869,735,134,-0.07064058036165936,1.4478532582102563,-0.07064058036165936
0.08,0.7,0.4,15.0,10.0,100,1500,300,825,695,130,0.19659112289032013,1.1375742890382021,0.19659112289032013
0.08,0.7,0.4,15.0,10.0,100,2500,150,856,724,132,-0.030037685319004852,1.749319484461971,-0.030037685319004852
0.08,0.7,0.4,15.0,10.0,100,2500,300,804,676,128,0.18910214416155624,1.3345152319343772,0.18910214416155624
0.08,0.7,0.4,15.0,10.0,200,750,150,715,606,109,0.047625063682301405,-0.04675186270520123,-0.04675186270520123
0.08,0.7,0.4,15.0,10.0,200,750,300,644,542,102,0.29795495597288296,0.07556904866717161,0.07556904866717161
0.08,0.7,0.4,15.0,10.0,200,1500,150,696,583,113,0.04344026864450771,1.2242111334989407,0.04344026864450771
0.08,0.7,0.4,15.0,10.0,200,1500,300,618,516,102,0.46074614556178084,0.9212940967305672,0.46074614556178084
0.08,0.7,0.4,15.0,10.0,200,2500,150,684,574,110,-0.12415007985488086,1.1740376862288426,-0.12415007985488086
0.08,0.7,0.4,15.0,10.0,200,2500,300,606,505,101,0.4361311435752642,1.1971722718894715,0.4361311435752642
0.08,0.7,0.4,15.0,10.0,400,750,150,672,569,103,-0.12315983726228438,-1.7896848023699303,-1.7896848023699303
0.08,0.7,0.4,15.0,10.0,400,750,300,545,461,84,0.4164438731401606,-0.5559332359194717,-0.5559332359194717
0.08,0.7,0.4,15.0,10.0,400,1500,150,613,523,90,0.2080634797317719,0.15103964870190328,0.15103964870190328
0.08,0.7,0.4,15.0,10.0,400,1500,300,492,416,76,0.4247555102407354,0.44014902059483896,0.4247555102407354
0.08,0.7,0.4,15.0,10.0,400,2500,150,579,496,83,0.0552705863305474,0.20863669157767048,0.0552705863305474
0.08,0.7,0.4,15.0,10.0,400,2500,300,443,377,66,0.23494387886668028,0.7286514653243091,0.23494387886668028
0.08,0.7,0.4,15.0,10.0,500,750,150,668,573,95,0.18124025509936517,-0.927734873114306,-0.927734873114306
0.08,0.7,0.4,15.0,10.0,500,750,300,526,449,77,0.4526432249311288,-0.945058553713543,-0.945058553713543
0.08,0.7,0.4,15.0,10.0,500,1500,150,615,525,90,-0.00974780857839409,0.46278106407845704,-0.00974780857839409
0.08,0.7,0.4,15.0,10.0,500,1500,300,485,411,74,0.43020347385707164,0.2244919944472967,0.2244919944472967
0.08,0.7,0.4,15.0,10.0,500,2500,150,572,481,91,-0.1376091637226688,0.7092952852169575,-0.1376091637226688
0.08,0.7,0.4,15.0,10.0,500,2500,300,442,369,73,0.4128641383168567,0.18758028137798521,0.18758028137798521
0.08,0.7,0.4,15.0,15.0,100,750,150,891,758,133,0.3844725692395153,0.9498696609869506,0.3844725692395153
0.08,0.7,0.4,15.0,15.0,100,750,300,851,721,130,0.5573260334279934,0.866049294880162,0.5573260334279934
0.08,0.7,0.4,15.0,15.0,100,1500,150,859,727,132,-0.0626342728704122,1.3691931327741502,-0.0626342728704122
0.08,0.7,0.4,15.0,15.0,100,1500,300,814,686,128,0.18519247817297174,1.0456333045266117,0.18519247817297174
0.08,0.7,0.4,15.0,15.0,100,2500,150,845,715,130,0.05395469584696754,1.6844836684535252,0.05395469584696754
0.08,0.7,0.4,15.0,15.0,100,2500,300,782,659,123,0.31724187527548087,1.3745125576749715,0.31724187527548087
0.08,0.7,0.4,15.0,15.0,200,750,150,705,597,108,0.14601874335712647,-0.1743375824180498,-0.1743375824180498
0.08,0.7,0.4,15.0,15.0,200,750,300,627,526,101,0.2357136293210225,0.2738301114785463,0.2357136293210225
0.08,0.7,0.4,15.0,15.0,200,1500,150,688,577,111,0.07981517543516761,1.2774604005448429,0.07981517543516761
0.08,0.7,0.4,15.0,15.0,200,1500,300,598,498,100,0.3930949509663188,1.13237800446603,0.3930949509663188
0.08,0.7,0.4,15.0,15.0,200,2500,150,671,562,109,0.014820857940859073,1.42099170423017,0.014820857940859073
0.08,0.7,0.4,15.0,15.0,200,2500,300,584,484,100,0.43384567165224425,1.290962272533577,0.43384567165224425
0.08,0.7,0.4,15.0,15.0,400,750,150,659,559,100,-0.2621958414804804,-1.7019967392539137,-1.7019967392539137
0.08,0.7,0.4,15.0,15.0,400,750,300,520,442,78,0.29286706044772143,-0.17721902721638075,-0.17721902721638075
0.08,0.7,0.4,15.0,15.0,400,1500,150,602,513,89,0.1661830538203581,0.28350290710510684,0.1661830538203581
0.08,0.7,0.4,15.0,15.0,400,1500,300,465,394,71,0.2755724023112873,0.8007957281503695,0.2755724023112873
0.08,0.7,0.4,15.0,15.0,400,2500,150,565,485,80,-0.06188042620064226,0.31923865378391025,-0.06188042620064226
0.08,0.7,0.4,15.0,15.0,400,2500,300,419,358,61,0.0019484578453761385,1.0847641354916335,0.0019484578453761385
0.08,0.7,0.4,15.0,15.0,500,750,150,653,560,93,0.20023298549707677,-0.7118437616874618,-0.7118437616874618
0.08,0.7,0.4,15.0,15.0,500,750,300,499,428,71,0.40702119811821497,-0.7046833123131463,-0.7046833123131463
0.08,0.7,0.4,15.0,15.0,500,1500,150,601,512,89,-0.0548506292971614,0.17070948440778883,-0.0548506292971614
0.08,0.7,0.4,15.0,15.0,500,1500,300,458,386,72,0.30120243145315206,0.20191916322949088,0.20191916322949088
0.08,0.7,0.4,15.0,15.0,500,2500,150,559,469,90,0.013947022295132339,0.6334752791447587,0.013947022295132339
0.08,0.7,0.4,15.0,15.0,500,2500,300,413,348,65,0.22601689422173085,0.3294114387761068,0.22601689422173085
0.08,0.7,0.4,15.0,20.0,100,750,150,891,758,133,0.33335283866515897,0.904933351605674,0.33335283866515897
0.08,0.7,0.4,15.0,20.0,100,750,300,850,720,130,0.5432196145870354,0.8217589964262955,0.5432196145870354
0.08,0.7,0.4,15.0,20.0,100,1500,150,858,727,131,-0.07365762805079071,1.3230017584934823,-0.07365762805079071
0.08,0.7,0.4,15.0,20.0,100,1500,300,813,686,127,0.1678279431224184,0.97424519612494,0.1678279431224184
0.08,0.7,0.4,15.0,20.0,100,2500,150,845,715,130,0.00854308771383149,1.5768852404311826,0.00854308771383149
0.08,0.7,0.4,15.0,20.0,100,2500,300,782,659,123,0.2947217562021258,1.2251488505536337,0.2947217562021258
0.08,0.7,0.4,15.0,20.0,200,750,150,702,595,107,0.1234177465786805,0.004442897151962209,0.004442897151962209
0.08,0.7,0.4,15.0,20.0,200,750,300,619,520,99,0.17547638000095764,0.17959837765872405,0.17547638000095764
0.08,0.7,0.4,15.0,20.0,200,1500,150,686,576,110,0.08405403838000906,1.2874521628531415,0.08405403838000906
0.08,0.7,0.4,15.0,20.0,200,1500,300,588,489,99,0.4940459271923197,1.0767513311397272,0.4940459271923197
0.08,0.7,0.4,15.0,20.0,200,2500,150,667,560,107,-0.05841716723280334,1.511328909097429,-0.05841716723280334
0.08,0.7,0.4,15.0,20.0,200,2500,300,573,476,97,0.44187501424368425,1.1910793515718905,0.44187501424368425
0.08,0.7,0.4,15.0,20.0,400,750,150,657,558,99,-0.3718515960453177,-1.7606330325535169,-1.7606330325535169
0.08,0.7,0.4,15.0,20.0,400,750,300,513,436,77,0.14488206584521104,-0.285099712315743,-0.285099712315743
0.08,0.7,0.4,15.0,20.0,400,1500,150,599,510,89,0.08629002396176433,0.24838017696642442,0.08629002396176433
0.08,0.7,0.4,15.0,20.0,400,1500,300,456,387,69,0.22795246246307077,0.99370137962812,0.22795246246307077
0.08,0.7,0.4,15.0,20.0,400,2500,150,561,482,79,-0.21960694192979516,0.28949262439578394,-0.21960694192979516
0.08,0.7,0.4,15.0,20.0,400,2500,300,411,351,60,-0.03643235555529118,0.9959669349425916,-0.03643235555529118
0.08,0.7,0.4,15.0,20.0,500,750,150,649,556,93,0.11962683915033978,-0.8750805024673123,-0.8750805024673123
0.08,0.7,0.4,15.0,20.0,500,750,300,489,419,70,0.4055345257421111,-1.1108036698281338,-1.1108036698281338
0.08,0.7,0.4,15.0,20.0,500,1500,150,596,508,88,-0.06071593972810397,0.09688024404439796,-0.06071593972810397
0.08,0.7,0.4,15.0,20.0,500,1500,300,447,378,69,0.24267891173436817,0.513443461305137,0.24267891173436817
0.08,0.7,0.4,15.0,20.0,500,2500,150,558,468,90,0.04866947483436392,0.34412624065536584,0.04866947483436392
0.08,0.7,0.4,15.0,20.0,500,2500,300,403,339,64,0.33074978998504156,0.35570727624617404,0.33074978998504156
0.08,0.7,0.4,20.0,6.0,100,750,150,1433,1213,220,0.23433127347608976,0.8788733874362151,0.23433127347608976
0.08,0.7,0.4,20.0,6.0,100,750,300,1350,1136,214,0.3135550752879453,1.005115549012954,0.3135550752879453
0.08,0.7,0.4,20.0,6.0,100,1500,150,1358,1149,209,-0.07280546999577071,1.0239621699157455,-0.07280546999577071
0.08,0.7,0.4,20.0,6.0,100,1500,300,1270,1067,203,0.10495963372877266,1.0111183592619413,0.10495963372877266
0.08,0.7,0.4,20.0,6.0,100,2500,150,1319,1120,199,-0.028895074899305356,1.184315860699462,-0.028895074899305356
0.08,0.7,0.4,20.0,6.0,100,2500,300,1210,1019,191,0.12227942957308457,1.1659591095269606,0.12227942957308457
0.08,0.7,0.4,20.0,6.0,200,750,150,1089,926,163,0.20216720179214034,0.551103171585433,0.20216720179214034
0.08,0.7,0.4,20.0,6.0,200,750,300,964,820,144,0.15438499266998373,0.9459462782022354,0.15438499266998373
0.08,0.7,0.4,20.0,6.0,200,1500,150,1041,887,154,0.2382414408627772,0.9526865753432755,0.2382414408627772
0.08,0.7,0.4,20.0,6.0,200,1500,300,907,771,136,0.44545167716361567,1.1429956421022471,0.44545167716361567
0.08,0.7,0.4,20.0,6.0,200,2500,150,987,838,149,0.2525595644660331,0.33935288736953656,0.2525595644660331
0.08,0.7,0.4,20.0,6.0,200,2500,300,839,710,129,0.4948989250255659,1.1192360379363424,0.4948989250255659
0.08,0.7,0.4,20.0,6.0,400,750,150,1007,854,153,-0.038266956279735594,-0.3873096764748804,-0.3873096764748804
0.08,0.7,0.4,20.0,6.0,400,750,300,796,677,119,0.028873640325352678,-0.45555914158315874,-0.45555914158315874
0.08,0.7,0.4,20.0,6.0,400,1500,150,919,779,140,0.11138077121319136,0.15616905439292997,0.11138077121319136
0.08,0.7,0.4,20.0,6.0,400,1500,300,710,599,111,0.3723364534810699,0.6979394018679989,0.3723364534810699
0.08,0.7,0.4,20.0,6.0,400,2500,150,861,729,132,0.10765584016236619,0.7146169836345684,0.10765584016236619
0.08,0.7,0.4,20.0,6.0,400,2500,300,664,563,101,0.0995866107649723,0.8661415862619124,0.0995866107649723
0.08,0.7,0.4,20.0,6.0,500,750,150,1010,863,147,-0.012800492898166956,-0.560498827147518,-0.560498827147518
0.08,0.7,0.4,20.0,6.0,500,750,300,778,664,114,0.24962795123881096,-1.5174176382556628,-1.5174176382556628
0.08,0.7,0.4,20.0,6.0,500,1500,150,923,782,141,-0.23141686688790888,-0.5288646911059318,-0.5288646911059318
0.08,0.7,0.4,20.0,6.0,500,1500,300,714,604,110,0.09491937737667303,-0.09559809564899546,-0.09559809564899546
0.08,0.7,0.4,20.0,6.0,500,2500,150,840,706,134,0.014389608615789617,-0.1648840173157735,-0.1648840173157735
0.08,0.7,0.4,20.0,6.0,500,2500,300,634,527,107,0.19029551041435613,0.10852493113648556,0.10852493113648556
0.08,0.7,0.4,20.0,10.0,100,750,150,1354,1152,202,0.4435390086797551,1.3474806481125503,0.4435390086797551
0.08,0.7,0.4,20.0,10.0,100,750,300,1265,1070,195,0.4268805519391844,1.303563021673761,0.4268805519391844
0.08,0.7,0.4,20.0,10.0,100,1500,150,1288,1092,196,0.10780916729484999,1.2508434740277146,0.10780916729484999
0.08,0.7,0.4,20.0,10.0,100,1500,300,1193,1005,188,0.1808106945848588,0.9939235263473851,0.1808106945848588
0.08,0.7,0.4,20.0,10.0,100,2500,150,1248,1064,184,0.1528373679193272,1.4356393636477573,0.1528373679193272
0.08,0.7,0.4,20.0,10.0,100,2500,300,1128,952,176,0.22693995981782278,1.1668187899856055,0.22693995981782278
0.08,0.7,0.4,20.0,10.0,200,750,150,996,848,148,0.3243115184369274,0.6369867628117913,0.3243115184369274
0.08,0.7,0.4,20.0,10.0,200,750,300,854,722,132,0.25661644304877135,0.7777789805998594,0.25661644304877135
0.08,0.7,0.4,20.0,10.0,200,1500,150,948,812,136,0.200350060075318,0.5367989044447616,0.200350060075318
0.08,0.7,0.4,20.0,10.0,200,1500,300,807,687,120,0.5360084737482614,1.0168841517756737,0.5360084737482614
0.08,0.7,0.4,20.0,10.0,200,2500,150,905,773,132,0.08524318033784163,0.556190490666837,0.08524318033784163
0.08,0.7,0.4,20.0,10.0,200,2500,300,748,633,115,0.4729040318526064,1.2135259306421025,0.4729040318526064
0.08,0.7,0.4,20.0,10.0,400,750,150,914,774,140,-0.214814505262179,-0.5245607167082844,-0.5245607167082844
0.08,0.7,0.4,20.0,10.0,400,750,300,689,581,108,0.05542386743739044,-0.3826162290460381,-0.3826162290460381
0.08,0.7,0.4,20.0,10.0,400,1500,150,827,703,124,0.12921888414123361,0.49227348193094383,0.12921888414123361
0.08,0.7,0.4,20.0,10.0,400,1500,300,605,512,93,0.5768234932907225,1.2105419886678628,0.5768234932907225
0.08,0.7,0.4,20.0,10.0,400,2500,150,779,661,118,0.2444013542865292,0.9547912495914203,0.2444013542865292
0.08,0.7,0.4,20.0,10.0,400,2500,300,560,474,86,0.36421973892909104,1.1890323440691883,0.36421973892909104
0.08,0.7,0.4,20.0,10.0,500,750,150,907,775,132,0.20065175802966267,-0.40478982422509613,-0.40478982422509613
0.08,0.7,0.4,20.0,10.0,500,750,300,664,566,98,0.5608363380531642,-1.1485103895420985,-1.1485103895420985
0.08,0.7,0.4,20.0,10.0,500,1500,150,829,705,124,-0.20660750075084272,0.2841309828100709,-0.20660750075084272
0.08,0.7,0.4,20.0,10.0,500,1500,300,594,503,91,0.15350636761897946,0.13681084863279627,0.13681084863279627
0.08,0.7,0.4,20.0,10.0,500,2500,150,756,641,115,-0.048014286233870045,0.9469420097933009,-0.048014286233870045
0.08,0.7,0.4,20.0,10.0,500,2500,300,536,449,87,0.12977641286894326,0.6179410390971264,0.12977641286894326
0.08,0.7,0.4,20.0,15.0,100,750,150,1337,1138,199,0.5822889348056998,1.229975078578897,0.5822889348056998
0.08,0.7,0.4,20.0,15.0,100,750,300,1239,1048,191,0.5145672351429926,1.194016666864913,0.5145672351429926
0.08,0.7,0.4,20.0,15.0,100,1500,150,1267,1074,193,0.23182957190862022,1.0592136268488557,0.23182957190862022
0.08,0.7,0.4,20.0,15.0,100,1500,300,1164,980,184,0.2830245828364843,0.8386977745271536,0.2830245828364843
0.08,0.7,0.4,20.0,15.0,100,2500,150,1222,1041,181,0.16941137948549678,1.2756912968043337,0.16941137948549678
0.08,0.7,0.4,20.0,15.0,100,2500,300,1092,922,170,0.34750689757205777,1.1341594994058923,0.34750689757205777
0.08,0.7,0.4,20.0,15.0,200,750,150,974,829,145,0.18050182691848768,1.0774714669389243,0.18050182691848768
0.08,0.7,0.4,20.0,15.0,200,750,300,821,693,128,0.15601675714877877,1.095947097221853,0.15601675714877877
0.08,0.7,0.4,20.0,15.0,200,1500,150,922,790,132,0.058068764911666945,1.1956439689778082,0.058068764911666945
0.08,0.7,0.4,20.0,15.0,200,1500,300,763,649,114,0.44187667472851405,1.3370853774730378,0.44187667472851405
0.08,0.7,0.4,20.0,15.0,200,2500,150,882,752,130,0.013459627025505272,0.7081367610004935,0.013459627025505272
0.08,0.7,0.4,20.0,15.0,200,2500,300,708,599,109,0.44940770995042856,1.3740602757129181,0.44940770995042856
0.08,0.7,0.4,20.0,15.0,400,750,150,886,756,130,-0.0740540816158226,-0.2478193300844878,-0.2478193300844878
0.08,0.7,0.4,20.0,15.0,400,750,300,638,542,96,0.23872706611996766,-0.13693121065915684,-0.13693121065915684
0.08,0.7,0.4,20.0,15.0,400,1500,150,799,681,118,-0.060361894619118145,0.8497386459816089,-0.060361894619118145
0.08,0.7,0.4,20.0,15.0,400,1500,300,571,486,85,0.35996583585138664,1.101066026107137,0.35996583585138664
0.08,0.7,0.4,20.0,15.0,400,2500,150,754,640,114,0.07220496554118677,1.434382657118462,0.07220496554118677
0.08,0.7,0.4,20.0,15.0,400,2500,300,521,442,79,0.31752134347488226,1.1868988492848789,0.31752134347488226
0.08,0.7,0.4,20.0,15.0,500,750,150,870,744,126,0.1322133866356111,-0.12180917200681587,-0.12180917200681587
0.08,0.7,0.4,20.0,15.0,500,750,300,617,529,88,0.45814837769015027,-1.084306733669652,-1.084306733669652
0.08,0.7,0.4,20.0,15.0,500,1500,150,801,680,121,-0.30521562486566545,0.16509339106308304,-0.30521562486566545
0.08,0.7,0.4,20.0,15.0,500,1500,300,560,474,86,0.05652871840863089,0.07970981659042477,0.05652871840863089
0.08,0.7,0.4,20.0,15.0,500,2500,150,736,622,114,-0.16249792292780607,0.9199908554396473,-0.16249792292780607
0.08,0.7,0.4,20.0,15.0,500,2500,300,507,425,82,-0.02523254957951748,0.44901241450667684,-0.02523254957951748
0.08,0.7,0.4,20.0,20.0,100,750,150,1333,1135,198,0.5154855911206536,1.0856080078540133,0.5154855911206536
0.08,0.7,0.4,20.0,20.0,100,750,300,1234,1044,190,0.44805420075558844,1.0664401168117243,0.44805420075558844
0.08,0.7,0.4,20.0,20.0,100,1500,150,1262,1071,191,0.1862351268189617,1.0790215174399658,0.1862351268189617
0.08,0.7,0.4,20.0,20.0,100,1500,300,1155,973,182,0.21882311792540365,0.6760918393742346,0.21882311792540365
0.08,0.7,0.4,20.0,20.0,100,2500,150,1219,1038,181,0.13442535196708266,1.2741734930242699,0.13442535196708266
0.08,0.7,0.4,20.0,20.0,100,2500,300,1083,914,169,0.26062475730155604,0.9233246081587273,0.26062475730155604
0.08,0.7,0.4,20.0,20.0,200,750,150,965,821,144,0.18141181334354825,1.3976696333051923,0.18141181334354825
0.08,0.7,0.4,20.0,20.0,200,750,300,806,680,126,0.15337786102860967,1.24465052436783,0.15337786102860967
0.08,0.7,0.4,20.0,20.0,200,1500,150,916,785,131,0.09028636883625663,1.3476667411185965,0.09028636883625663
0.08,0.7,0.4,20.0,20.0,200,1500,300,752,640,112,0.49019624131880896,1.2891691090539088,0.49019624131880896
0.08,0.7,0.4,20.0,20.0,200,2500,150,875,746,129,0.04807540141893006,0.569332654604495,0.04807540141893006
0.08,0.7,0.4,20.0,20.0,200,2500,300,696,589,107,0.405493200556861,1.2811302009265502,0.405493200556861
0.08,0.7,0.4,20.0,20.0,400,750,150,877,747,130,-0.1283948314954231,-0.346385539583263,-0.346385539583263
0.08,0.7,0.4,20.0,20.0,400,750,300,624,531,93,0.13595336373236475,-0.18267494709936713,-0.18267494709936713
0.08,0.7,0.4,20.0,20.0,400,1500,150,788,670,118,0.014157635238306172,0.6440970331414048,0.014157635238306172
0.08,0.7,0.4,20.0,20.0,400,1500,300,553,470,83,0.38393669292751403,1.0101058112187142,0.38393669292751403
0.08,0.7,0.4,20.0,20.0,400,2500,150,746,632,114,0.015007171470179723,0.9373602614070805,0.015007171470179723
0.08,0.7,0.4,20.0,20.0,400,2500,300,510,432,78,0.12298158947521322,0.8929544396716721,0.12298158947521322
0.08,0.7,0.4,20.0,20.0,500,750,150,863,737,126,0.023190792311921875,-0.4008610263525355,-0.4008610263525355
0.08,0.7,0.4,20.0,20.0,500,750,300,604,519,85,0.3256691822662887,-1.2960714975234127,-1.2960714975234127
0.08,0.7,0.4,20.0,20.0,500,1500,150,792,672,120,-0.34529945365805503,-0.15979657203715283,-0.34529945365805503
0.08,0.7,0.4,20.0,20.0,500,1500,300,546,462,84,0.028681297211224848,-0.12111764141788312,-0.12111764141788312
0.08,0.7,0.4,20.0,20.0,500,2500,150,729,616,113,-0.27057038420244384,0.314656328216284,-0.27057038420244384
0.08,0.7,0.4,20.0,20.0,500,2500,300,497,416,81,-0.0019920023039760133,0.23644159425374772,-0.0019920023039760133
0.08,0.7,0.4,25.0,6.0,100,750,150,1683,1421,262,0.09077713858867041,0.88513567880428,0.09077713858867041
0.08,0.7,0.4,25.0,6.0,100,750,300,1575,1323,252,0.18484720398829074,1.3340392125652396,0.18484720398829074
0.08,0.7,0.4,25.0,6.0,100,1500,150,1608,1362,246,0.03303428320594144,1.1795859294739595,0.03303428320594144
0.08,0.7,0.4,25.0,6.0,100,1500,300,1484,1249,235,0.23354571481350406,1.2291782729056713,0.23354571481350406
0.08,0.7,0.4,25.0,6.0,100,2500,150,1530,1297,233,0.30085914573620764,1.1779777316882132,0.30085914573620764
0.08,0.7,0.4,25.0,6.0,100,2500,300,1392,1171,221,0.45418043688973825,1.2893687131118021,0.45418043688973825
0.08,0.7,0.4,25.0,6.0,200,750,150,1283,1085,198,-0.043599214596469434,0.2969204822301827,-0.043599214596469434
0.08,0.7,0.4,25.0,6.0,200,750,300,1108,935,173,0.1196721260117243,0.49492640307916674,0.1196721260117243
0.08,0.7,0.4,25.0,6.0,200,1500,150,1220,1026,194,-0.013054852192996323,0.7962628602138069,-0.013054852192996323
0.08,0.7,0.4,25.0,6.0,200,1500,300,1029,865,164,0.36238188972240765,0.7960349240462292,0.36238188972240765
0.08,0.7,0.4,25.0,6.0,200,2500,150,1151,965,186,0.1480640210431343,0.34160966789054165,0.1480640210431343
0.08,0.7,0.4,25.0,6.0,200,2500,300,950,792,158,0.45053622658687753,0.5020110960269785,0.45053622658687753
0.08,0.7,0.4,25.0,6.0,400,750,150,1166,995,171,-0.2580208758900517,-0.7590357738738307,-0.7590357738738307
0.08,0.7,0.4,25.0,6.0,400,750,300,912,772,140,-0.09149440034989473,-0.9971700967392931,-0.9971700967392931
0.08,0.7,0.4,25.0,6.0,400,1500,150,1079,911,168,-0.0015212370605541831,-0.26625345064614636,-0.26625345064614636
0.08,0.7,0.4,25.0,6.0,400,1500,300,800,668,132,0.2931033295505867,0.22553722655822434,0.22553722655822434
0.08,0.7,0.4,25.0,6.0,400,2500,150,1012,852,160,-0.25905371030606017,0.8724556540218338,-0.25905371030606017
0.08,0.7,0.4,25.0,6.0,400,2500,300,734,619,115,0.13415949797837873,0.7894639918709833,0.13415949797837873
0.08,0.7,0.4,25.0,6.0,500,750,150,1175,998,177,-0.25506683875993164,-1.3822720331676326,-1.3822720331676326
0.08,0.7,0.4,25.0,6.0,500,750,300,878,743,135,0.012128022467868246,-1.9949800128136277,-1.9949800128136277
0.08,0.7,0.4,25.0,6.0,500,1500,150,1079,914,165,-0.08488654759755378,-0.9307656157226634,-0.9307656157226634
0.08,0.7,0.4,25.0,6.0,500,1500,300,802,672,130,0.060646181826009116,-0.11677668135531553,-0.11677668135531553
0.08,0.7,0.4,25.0,6.0,500,2500,150,984,820,164,0.10581941617830645,-0.7386556102247469,-0.7386556102247469
0.08,0.7,0.4,25.0,6.0,500,2500,300,717,590,127,0.07754977574697364,-0.04433347571651136,-0.04433347571651136
0.08,0.7,0.4,25.0,10.0,100,750,150,1558,1324,234,0.2707481317066417,1.0013203610661743,0.2707481317066417
0.08,0.7,0.4,25.0,10.0,100,750,300,1444,1219,225,0.3250940209738479,1.3375085782178218,0.3250940209738479
0.08,0.7,0.4,25.0,10.0,100,1500,150,1481,1257,224,0.2652003148113162,1.396400468641844,0.2652003148113162
0.08,0.7,0.4,25.0,10.0,100,1500,300,1348,1137,211,0.3433212980115335,1.2801955092006136,0.3433212980115335
0.08,0.7,0.4,25.0,10.0,100,2500,150,1422,1209,213,0.6213745314329581,1.2975779532925242,0.6213745314329581
0.08,0.7,0.4,25.0,10.0,100,2500,300,1270,1071,199,0.5984598981661671,1.2126093546179249,0.5984598981661671
0.08,0.7,0.4,25.0,10.0,200,750,150,1126,955,171,0.23137798263652712,0.5519881406985588,0.23137798263652712
0.08,0.7,0.4,25.0,10.0,200,750,300,938,789,149,0.34768411157785023,0.47208954990024576,0.34768411157785023
0.08,0.7,0.4,25.0,10.0,200,1500,150,1076,909,167,0.09040138527139423,0.7102858589627569,0.09040138527139423
0.08,0.7,0.4,25.0,10.0,200,1500,300,880,740,140,0.5275324290807926,0.7762376158549823,0.5275324290807926
0.08,0.7,0.4,25.0,10.0,200,2500,150,1027,867,160,0.22097758259757525,0.7337477016122553,0.22097758259757525
0.08,0.7,0.4,25.0,10.0,200,2500,300,820,688,132,0.5642532378947928,0.8310840262732233,0.5642532378947928
0.08,0.7,0.4,25.0,10.0,400,750,150,1032,878,154,0.024805364487268142,-1.1924954247152322,-1.1924954247152322
0.08,0.7,0.4,25.0,10.0,400,750,300,751,633,118,0.14453457292651503,-0.2912462189916338,-0.2912462189916338
0.08,0.7,0.4,25.0,10.0,400,1500,150,937,792,145,0.15769051160591144,0.21659005544889198,0.15769051160591144
0.08,0.7,0.4,25.0,10.0,400,1500,300,643,539,104,0.4267560581728657,0.9449965549539002,0.4267560581728657
0.08,0.7,0.4,25.0,10.0,400,2500,150,892,750,142,-0.02719841859315674,1.05054862489981,-0.02719841859315674
0.08,0.7,0.4,25.0,10.0,400,2500,300,613,515,98,0.2669098664992859,1.2766221729418614,0.2669098664992859
